"attracts","care_level","cycle","cones","cuisine","drought_tolerant","edible_fruit","edible_leaf","flowers","flower_color","flowering_season","fruits","fruit_color","growth_rate","hardiness_min","hardiness_max","harvest_season","indoor","invasive","leaf","leaf_color","maintenance","medicinal","origin","pest_susceptibility","poisonous_to_humans","poisonous_to_pets","propagation","pruning_month","salt_tolerant","seeds","soil","sunlight","thorny","tropical","type","watering","watering_period","id"
"[""Bees"",""Birds""]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Green","Spring","TRUE","Brown","Moderate","3","7","","FALSE","TRUE","TRUE","Green","Moderate","FALSE","[""Europe""]","[""Dutch elm disease"",""Elm beetle"",""Scale insects""]","0","0","[""Seed Propagation""]","March","FALSE","1","[""Loamy"",""Well-drained""]","[""Full sun""]","FALSE","FALSE","Tree","Average","Morning","ulmus_laevis"
"[]","Easy","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Pink","Summer","FALSE","","Moderate","4","9","","FALSE","FALSE","TRUE","Green","Low","FALSE","[""Europe""]","[""Fungal leaf spot""]","0","0","[""Cutting"",""Seed Propagation""]","March","FALSE","1","[""Well-drained""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Herbaceous perennial","Average","Morning","geranium_×_oxonianum"
"[]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","","","FALSE","","Moderate","6","8","","TRUE","FALSE","TRUE","Green","Moderate","FALSE","[""Europe"",""North America""]","[]","0","0","[""Cutting"",""Spore""]","March","FALSE","0","[""Well-drained"",""Moist""]","[""Filtered shade""]","FALSE","FALSE","Moss","Average","Morning","frullania_dilatata"
"[]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","White","Spring","FALSE","","Moderate","3","8","","FALSE","FALSE","TRUE","Green","Low","FALSE","[""Europe""]","[""Fungal leaf spot"",""Stem rot""]","0","0","[""Seed Propagation""]","October","FALSE","1","[""Well-drained"",""Loamy""]","[""Part shade"",""Full sun""]","FALSE","FALSE","Grass","Average","Morning","melica_uniflora"
"[""Bees"",""Butterflies""]","Easy","Perennial","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","White","Spring","FALSE","","Moderate","5","9","Spring","TRUE","FALSE","TRUE","Green","Low","TRUE","[""Europe"",""Asia""]","[""Fungal leaf spot"",""Aphids""]","0","0","[""Seed Propagation""]","June","FALSE","1","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Herb","Average","Morning","viola_alba"
"[""Bees"",""Butterflies""]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Pink","Spring","FALSE","","Moderate","4","8","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""Korea"",""Russia"",""China""]","[""Root rot"",""Powdery mildew""]","1","1","[""Cutting"",""Seed Propagation""]","March","FALSE","1","[""Acidic"",""Well-drained""]","[""Part shade"",""Filtered shade""]","FALSE","FALSE","Shrub","Average","Morning","rhododendron_mucronulatum"
"[]","Easy","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","White","Summer","FALSE","","Moderate","5","8","","FALSE","FALSE","TRUE","Green","Low","TRUE","[""Europe""]","[]","0","0","[""Seed Propagation""]","September","FALSE","1","[""Well-drained"",""Loamy""]","[""Part shade""]","FALSE","FALSE","Herbaceous perennial","Average","Morning","valeriana_tripteris"
"[""Bees"",""Butterflies""]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Pink","Summer","TRUE","White","Moderate","4","8","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""Europe"",""Asia""]","[]","1","1","[""Seed Propagation"",""Cutting""]","September","FALSE","1","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Herb","Average","Morning","silene_baccifera"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","Purple","Summer","FALSE","","Moderate","5","9","","FALSE","FALSE","TRUE","Green","Moderate","TRUE","[""Mediterranean region""]","[]","0","0","[""Seed Propagation"",""Cutting""]","August","TRUE","1","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Herbaceous perennial","Average","Morning","rhaponticum_coniferum"
"[]","Easy","Annual","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","","Summer","TRUE","","Moderate","6","10","","FALSE","FALSE","TRUE","","Low","FALSE","[""Europe"",""Asia""]","[]","0","0","[""Seed Propagation""]","August","TRUE","1","[""Well-drained"",""Loamy"",""Sandy""]","[""Full sun""]","FALSE","FALSE","Herb","Minimum","Morning","atriplex_sagittata"
"[""Bees"",""Butterflies""]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","Yellow","Summer","TRUE","Brown","Moderate","6","9","","FALSE","FALSE","TRUE","Green","Low","FALSE","[""Europe"",""Asia""]","[""Fungal leaf spot""]","0","0","[""Seed Propagation""]","August","FALSE","1","[""Well-drained"",""Loamy""]","[""Full sun""]","TRUE","FALSE","Flower","Minimum","Morning","carlina_biebersteinii"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","White","Autumn","TRUE","Red","Moderate","8","10","Autumn","FALSE","TRUE","TRUE","Green","Moderate","TRUE","[""East Asia"",""Japan"",""Korea"",""China""]","[""Aphids""]","0","0","[""Seed Propagation""]","February","FALSE","1","[""Well-drained"",""Loamy""]","[""Full sun""]","FALSE","FALSE","Shrub","Average","Morning","rhus_javanica"
"[]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","White","Summer","TRUE","Blue","Moderate","7","11","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""Japan"",""Korea"",""China"",""Taiwan""]","[]","0","0","[""Seed Propagation"",""Rhizome Division""]","September","FALSE","1","[""Well-drained"",""Loamy""]","[""Part shade"",""Full shade""]","FALSE","FALSE","Herbaceous perennial","Average","Morning","pollia_japonica"
"[]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","White","Spring","TRUE","Brown","Moderate","8","10","","FALSE","FALSE","TRUE","Dark Green","Moderate","FALSE","[""Taiwan"",""Japan"",""China""]","[]","0","0","[""Seed Propagation"",""Cutting""]","April","FALSE","1","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Shrub","Average","Morning","michelia_compressa"
"[""Bees"",""Butterflies""]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","White","Spring","TRUE","Dark blue","Moderate","5","9","Autumn","FALSE","FALSE","TRUE","Green","Low","FALSE","[""China"",""Korea""]","[]","0","0","[""Seed Propagation"",""Cutting""]","March","FALSE","1","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Tree","Average","Morning","chionanthus_retusus"
"[]","Medium","Perennial","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","White","Summer","TRUE","Red","Moderate","8","11","Autumn","FALSE","TRUE","TRUE","Green","Moderate","TRUE","[""Japan"",""China"",""Korea""]","[""Fungal leaf spot"",""Aphids""]","0","0","[""Seed Propagation""]","February","FALSE","1","[""Well-drained"",""Acidic"",""Loamy""]","[""Full sun"",""Part shade""]","FALSE","TRUE","Shrub","Average","Morning","mallotus_japonicus"
"[]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Pink","Autumn","FALSE","","Moderate","5","8","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""Taiwan""]","[""Snails"",""Slugs""]","0","0","[""Division"",""Seed Propagation""]","March","FALSE","1","[""Well-drained"",""Loamy""]","[""Part shade"",""Full shade""]","FALSE","TRUE","Herbaceous perennial","Average","Morning","tricyrtis_formosana"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","White","Summer","TRUE","","Moderate","3","8","","FALSE","FALSE","TRUE","Green","Low","FALSE","[""North America""]","[]","0","0","[""Seed Propagation"",""Cutting""]","March","FALSE","1","[""Well-drained"",""Sandy"",""Gravelly""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Herb","Minimum","Morning","eremogone_capillaris"
"[""Bees""]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Yellow","Summer","FALSE","","Moderate","3","9","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""North America""]","[]","0","0","[""Seed Propagation"",""Cutting""]","September","FALSE","1","[""Moist"",""Well-drained""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Herbaceous perennial","Average","Morning","erythranthe_moschata"
"[""Bees"",""Butterflies"",""Birds""]","Medium","Perennial","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","Yellow","Spring","TRUE","","Moderate","9","11","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""South Africa""]","[""Aphids"",""Powdery mildew""]","0","0","[""Cutting"",""Seed Propagation""]","April","FALSE","1","[""Well-drained"",""Sandy""]","[""Full sun""]","TRUE","TRUE","Shrub","Average","Morning","leucospermum_calligerum"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","Yellow","Spring","TRUE","Brown","Moderate","9","11","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""South Africa""]","[""Fungal leaf spot""]","0","0","[""Seed Propagation"",""Cutting""]","May","FALSE","1","[""Well-drained"",""Sandy"",""Acidic""]","[""Full sun""]","FALSE","TRUE","Shrub","Minimum","Morning","leucospermum_hypophyllocarpodendron"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","","","FALSE","","Low","2","11","","FALSE","FALSE","FALSE","","Low","FALSE","[""North America""]","[]","0","0","[]","April","TRUE","0","[""Well-drained"",""Acidic""]","[""Full sun"",""Partial shade""]","FALSE","FALSE","Lobelia","Minimum","Morning","cladonia_subtenuis"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","Purple","Spring","FALSE","","Low","9","11","","FALSE","FALSE","TRUE","Green","Low","FALSE","[""South Africa""]","[]","0","0","[""Seed Propagation""]","August","FALSE","1","[""Well-drained"",""Sandy""]","[""Full sun""]","FALSE","TRUE","Herbaceous perennial","Minimum","Morning","xerophyta_retinervis"
"[""Bees"",""Butterflies""]","Medium","Annual","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","Yellow","Spring","FALSE","","Moderate","5","9","","TRUE","FALSE","TRUE","Green","Moderate","FALSE","[""North America""]","[]","0","0","[""Seed Propagation""]","April","FALSE","1","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","FALSE","TRUE","Herbaceous perennial","Frequent","Morning","diaperia_prolifera"
"[]","Easy","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","White","Winter","FALSE","","Moderate","9","11","","TRUE","FALSE","TRUE","Green","Low","FALSE","[""South Africa""]","[""Mealybugs"",""Aphids"",""Spider mites""]","0","0","[""Leaf Cutting"",""Stem Cutting""]","April","FALSE","1","[""Well-drained"",""Sandy"",""Loamy""]","[""Full sun"",""Partial shade""]","FALSE","FALSE","Succulent","Minimum","Morning","crassula_arborescens"
"[""Bees"",""Butterflies""]","Easy","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","Blue","Spring","FALSE","","Moderate","7","9","","FALSE","FALSE","TRUE","Green","Low","TRUE","[""Europe""]","[]","0","0","[""Seed Propagation"",""Cutting""]","April","FALSE","1","[""Well-drained"",""Rocky""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Herbaceous perennial","Minimum","Morning","globularia_vulgaris"
"[""Birds"",""Bees""]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Pink","Summer","TRUE","Purple","Moderate","7","9","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""Taiwan"",""China""]","[""Aphids"",""Powdery mildew""]","0","0","[""Seed Propagation"",""Cutting""]","February","FALSE","1","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Shrub","Average","Morning","callicarpa_formosana"
"[""Bees"",""Butterflies""]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","White","Spring","FALSE","","Moderate","7","9","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""Taiwan""]","[]","0","0","[""Cutting"",""Layering Propagation"",""Seed Propagation""]","March","FALSE","0","[""Well-drained"",""Loamy Rocky""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Ground cover","Average","Morning","rubus_pentalobus"
"[""Pollinators""]","Medium","Perennial","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","White","Summer","FALSE","","Low","9","11","Spring","FALSE","FALSE","TRUE","Green","Moderate","TRUE","[""South Africa""]","[]","0","0","[""Seed Propagation""]","August","FALSE","1","[""Well-drained"",""Sandy""]","[""Full sun"",""Part shade""]","FALSE","TRUE","Herb","Average","Morning","arctopus_echinatus"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","White","Spring","FALSE","","Moderate","7","10","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""South Africa""]","[]","0","1","[""Seed Propagation""]","February","TRUE","1","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","TRUE","TRUE","Shrub","Average","Morning","asparagus_rubicundus"
"[]","Medium","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","White","","FALSE","","Moderate","8","11","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""South Africa""]","[]","0","0","[""Cutting"",""Seed Propagation""]","September","FALSE","1","[""Well-drained"",""Acidic""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Shrub","Average","Morning","berzelia_abrotanoides"
"[""Bees"",""Butterflies""]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","White","Summer","FALSE","","Moderate","9","11","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""South Africa""]","[]","0","0","[""Seed Propagation"",""Cutting""]","May","FALSE","1","[""Well-drained"",""Sandy"",""Acidic""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Shrub","Average","Morning","berzelia_lanuginosa"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","Green","Summer","TRUE","Green","Moderate","9","11","","FALSE","TRUE","FALSE","","Moderate","FALSE","[""Australia""]","[""Fungal leaf spot""]","0","0","[""Seed Propagation""]","February","TRUE","1","[""Well-drained"",""Loamy"",""Sandy""]","[""Full sun""]","FALSE","TRUE","Vine","Minimum","Morning","cassytha_ciliolata"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","Yellow","Summer","FALSE","","Moderate","8","10","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""South Africa""]","[]","0","0","[""Seed Propagation""]","August","FALSE","1","[""Well-drained"",""Sandy"",""Loamy""]","[""Full sun""]","FALSE","FALSE","Shrub","Minimum","Morning","cullumia_setosa"
"[""Butterflies""]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","Yellow","Summer","FALSE","","Moderate","8","10","","FALSE","FALSE","TRUE","Green","Moderate","FALSE","[""South Africa""]","[""Fungal leaf spot"",""Mildew""]","0","0","[""Seed Propagation"",""Cutting""]","March","FALSE","1","[""Well-drained"",""Loamy"",""Sandy""]","[""Full sun""]","FALSE","FALSE","Herbaceous perennial","Average","Morning","crocodia_aurata"
"[]","Medium","Annual","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","","","FALSE","","Moderate","3","8","Spring","FALSE","FALSE","FALSE","","Moderate","TRUE","[""North America""]","[]","0","0","[""Spore propagation""]","April","FALSE","0","[""Well-drained"",""Loamy"",""Sandy""]","[""Filtered shade""]","FALSE","FALSE","Foliage House plants","Average","Morning","morchella_americana"
"[]","Medium","Perennial","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","White","Summer","TRUE","","Moderate","6","9","","FALSE","FALSE","TRUE","Green","Moderate","TRUE","[""East Asia"",""Southeast Asia""]","[]","0","0","[""Seed Propagation"",""Cutting""]","September","FALSE","1","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","TRUE","TRUE","Herbaceous perennial","Average","Morning","asparagus_cochinchinensis"
"[]","Medium","Herbaceous","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","","","FALSE","","Low","5","9","","TRUE","TRUE","TRUE","Gray","Moderate","FALSE","[""USA"",""Europe""]","[]","0","0","[""Spores""]","March","FALSE","0","[""Well-drained"",""Acidic""]","[""Filtered shade""]","FALSE","FALSE","Lobelia","Average","Morning","chrysothrix_caesia"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","","","FALSE","","Low","3","7","","TRUE","FALSE","FALSE","","Low","TRUE","[""North America"",""Europe"",""Asia""]","[]","0","0","[""Fragmentation""]","March","TRUE","0","[""Acidic"",""Well-drained"",""Sandy""]","[""Filtered shade"",""Part shade""]","FALSE","FALSE","Lobelia","Minimum","Morning","cladonia_verticillata"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","","","FALSE","","Low","3","8","","FALSE","FALSE","FALSE","","Low","FALSE","[""North America"",""Europe""]","[]","0","0","[""Fragmentation""]","February","TRUE","0","[""Well-drained"",""Rocky"",""Gravelly""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Lobelia","Minimum","Morning","gyalolechia_flavovirescens"
"[]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","","","FALSE","","Low","4","8","","TRUE","FALSE","FALSE","","Low","FALSE","[]","[]","0","0","[]","April","FALSE","0","[""Well-drained""]","[""Filtered shade""]","FALSE","FALSE","Lobelia","Minimum","Evening","lepraria_finkii"
"[]","High","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","","","FALSE","","Low","7","10","","TRUE","FALSE","TRUE","Green","High","TRUE","[""North America""]","[]","0","0","[]","March","FALSE","0","[""Acidic"",""Moist""]","[""Filtered shade"",""Part shade""]","FALSE","FALSE","Moss","Frequent","Morning","lobaria_anomala"
"[]","High","Perennial","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","","","FALSE","","Low","2","7","","FALSE","FALSE","TRUE","Green","High","FALSE","[""North America"",""Europe""]","[]","0","0","[]","August","FALSE","0","[""Acidic"",""Well-drained""]","[""Filtered shade""]","FALSE","FALSE","Epiphyte","Minimum","Morning","lobaria_anthraspis"
"[""Bees"",""Butterflies""]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","","","FALSE","","Low","4","9","","FALSE","FALSE","TRUE","Yellow-green","Low","FALSE","[""North America"",""Europe""]","[]","0","0","[""Spore Propagation""]","July","FALSE","0","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Lobelia","Minimum","Morning","polycauliona_candelaria"
"[""Lichens""]","Medium","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","","","FALSE","","Low","3","8","","FALSE","FALSE","TRUE","Green","Low","FALSE","[""Europe"",""North America""]","[]","0","0","[""Spore"",""Fragmentation""]","August","TRUE","0","[""Well-drained"",""Neutral""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Lobelia","Minimum","Morning","polycauliona_polycarpa"
"[]","Medium","Perennial","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","","","FALSE","","Moderate","8","10","","FALSE","FALSE","TRUE","Green","Low","FALSE","[""South Africa""]","[]","0","0","[""Seed Propagation""]","April","FALSE","1","[""Well-drained"",""Sandy""]","[""Full sun""]","FALSE","FALSE","Tree","Average","Morning","widdringtonia_wallichii"
"[]","High","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","","","FALSE","","Low","8","11","","TRUE","TRUE","FALSE","","High","FALSE","[""Southeast Asia""]","[]","0","0","[""Spores""]","September","TRUE","0","[""Well-drained""]","[""Filtered shade""]","FALSE","TRUE","Lobelia","Minimum","Morning","herpothallon_rubrocinctum"
"[]","Easy","Perennial","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","Yellow","Spring","FALSE","","Moderate","4","8","","FALSE","FALSE","TRUE","Green","Low","FALSE","[""Europe"",""Asia""]","[""Fungal leaf spot""]","0","0","[""Seed Propagation"",""Bulb Division""]","October","FALSE","1","[""Well-drained"",""Loamy""]","[""Full sun"",""Part shade""]","FALSE","FALSE","Herbaceous perennial","Minimum","Morning","gagea_minima"
